"N_gen","Herit_African","Sex_ratio_African","N_mut_African","N_sub_African","Theta_African","Het_African","Herit_European","Sex_ratio_European","N_mut_European","N_sub_European","Theta_European","Het_European","Herit_Asian","Sex_ratio_Asian","N_mut_Asian","N_sub_Asian","Theta_Asian","Het_Asian","mr","ms"
105100,0.00893684,0.523629,5,0,0.00046081,0.000171599,0.00916981,0.518964,12,0,0.00102236,0.000179693,0.0106962,0.524593,9,0,0.000747429,0.000206547,5,16
105100,0.0153022,0.535097,7,0,0.000645134,0.000229802,0.00727867,0.523944,9,0,0.000766767,0.000197033,0.00703872,0.526168,3,0,0.000249143,0.000199094,5,16
105100,0.029148,0.532196,8,0,0.000737296,0.00112268,0.0224466,0.521724,12,0,0.00102236,0.000784936,0.0258688,0.524509,12,0,0.000996572,0.000916447,5,16
105100,0.00546997,0.531919,8,2,0.000737296,2.44711e-05,0.00114053,0.529236,9,2,0.000766767,4.91785e-06,5.94416e-06,0.534736,3,2,0.000249143,2.52e-07,5,16
105100,0.0100688,0.532887,2,0,0.000184324,0.000221242,0.0135807,0.522293,11,0,0.00093716,0.000130896,0.0117305,0.523353,12,0,0.000996572,0.000116399,5,16
105100,0.0269643,0.523698,6,0,0.000552972,0.000104504,0.0046349,0.49973,13,0,0.00110755,9.46803e-06,0.0337264,0.523374,7,0,0.000581333,5.53285e-05,5,16
105100,0.0165653,0.533163,6,0,0.000552972,0.00021678,0.00883236,0.519733,6,0,0.000511178,0.000155718,0.018772,0.519846,14,0,0.00116267,0.00010177,5,16
105100,0.0080516,0.526116,6,0,0.000552972,0.000304179,0.00635871,0.526135,8,0,0.000681571,0.000252611,0.0133843,0.526882,7,0,0.000581333,0.00032706,5,16
105100,0.0431945,0.527428,6,0,0.000552972,0.000137261,0.0313997,0.536122,7,0,0.000596374,0.0001027,0.0250024,0.525139,9,0,0.000747429,6.53689e-05,5,16
105100,0.0242317,0.534337,6,0,0.000552972,0.000197762,0.0280595,0.524769,11,0,0.00093716,0.000218852,0.0589558,0.530746,5,0,0.000415238,0.000334153,5,16
105100,0.0565806,0.516512,7,0,0.000645134,0.00076352,0.00514996,0.525395,11,0,0.00093716,0.000983306,0.00397775,0.522618,17,0,0.00141181,0.000964965,5,16
105100,0.0133515,0.529501,10,0,0.00092162,0.000959628,0.00930469,0.526305,10,0,0.000851963,0.000805011,0.00654759,0.518019,8,0,0.000664381,0.000606258,5,16
105100,0.0320186,0.530952,4,0,0.000368648,8.24536e-05,0.00015268,0.498905,6,0,0.000511178,1.9911e-06,0.0259944,0.523879,13,0,0.00107962,0.000113391,5,16
105100,0.00649397,0.519,5,0,0.00046081,0.000187219,0.0159728,0.528667,8,0,0.000681571,0.000278859,0.0267031,0.524488,8,0,0.000664381,0.000410899,5,16
105100,0.0205886,0.52349,5,0,0.00046081,0.000511469,0.00137298,0.498819,10,0,0.000851963,1.73833e-05,0.00298673,0.502079,10,0,0.000830476,7.75874e-06,5,16
105100,0.0171086,0.514647,11,0,0.00101378,0.000122724,0.02347,0.524057,9,0,0.000766767,8.08063e-05,0.000212226,0.500609,6,0,0.000498286,3.86169e-06,5,16
105100,0.0206741,0.525632,5,0,0.00046081,0.000226976,0.00433001,0.50525,8,0,0.000681571,6.66593e-05,0.0224869,0.519972,10,0,0.000830476,6.31985e-05,5,16
105100,0.0115255,0.525978,7,0,0.000645134,0.000480231,0.00330584,0.519903,4,0,0.000340785,0.00032322,0.00613107,0.530473,12,0,0.000996572,0.000355533,5,16
105100,0,0.499585,0,0,0,0,0,0.49458,1,0,8.51963e-05,5.69055e-08,0,0.503318,0,0,0,0,6,125
105100,5.23179e-07,0.50608,1,0,9.2162e-05,0.000321299,3.61792e-07,0.496287,2,0,0.000170393,2.21732e-06,0,0.503486,0,0,0,0,6,125
105100,0,0.499793,1,0,9.2162e-05,6.9087e-08,1.36085e-07,0.50414,1,0,8.51963e-05,0.000243689,2.64285e-07,0.501617,4,0,0.000332191,0.000475457,6,125
105100,0,0.501313,0,0,0,0,0,0.499587,0,0,0,0,0,0.497837,0,0,0,0,6,125
105100,0,0.501175,0,0,0,0,4.93918e-09,0.502831,1,0,8.51963e-05,4.48556e-06,0,0.501869,0,0,0,0,6,125
105100,1.22973e-07,0.501313,1,0,9.2162e-05,3.72387e-06,6.68712e-07,0.505193,1,0,8.51963e-05,2.24482e-05,1.27311e-08,0.502415,1,0,8.30476e-05,6.28056e-06,6,125
105100,1.31047e-08,0.503731,2,0,0.000184324,3.25294e-05,0,0.490625,0,0,0,0,0,0.498614,0,0,0,0,6,125
105100,5.45275e-09,0.492746,1,0,9.2162e-05,2.13948e-06,1.44887e-09,0.502091,1,0,8.51963e-05,8.24812e-07,3.7658e-07,0.504935,1,0,8.30476e-05,2.12947e-05,6,125
105100,6.93606e-09,0.499724,1,0,9.2162e-05,2.69086e-06,0,0.497112,0,0,0,0,0,0.498341,0,0,0,0,6,125
105100,0,0.500138,0,0,0,0,9.31032e-11,0.500896,1,0,8.51963e-05,2.27369e-06,0,0.497501,1,0,8.30476e-05,4.20018e-08,6,125
105100,6.55439e-07,0.502073,1,1,9.2162e-05,5.79116e-05,0,0.502234,0,1,0,0,1.11644e-08,0.502037,2,1,0.000166095,2.37106e-06,6,125
105100,0,0.499793,0,0,0,0,0,0.49862,0,0,0,0,2.81427e-07,0.500084,1,0,8.30476e-05,5.04852e-06,6,125
105100,0,0.502971,0,0,0,0,7.81438e-10,0.498108,1,0,8.51963e-05,1.70707e-07,0,0.497795,0,0,0,0,6,125
105100,1.45988e-10,0.496822,2,0,0.000184324,1.38174e-07,0,0.502177,0,0,0,0,0,0.502688,1,0,8.30476e-05,1.67997e-07,6,125
105100,2.37377e-06,0.502625,1,0,9.2162e-05,0.000169873,0,0.494637,0,1,0,0,5.66694e-08,0.498446,2,1,0.000166095,4.08696e-06,6,125
105100,0,0.50076,0,0,0,0,2.84636e-09,0.496998,1,0,8.51963e-05,5.69055e-08,2.01598e-11,0.502394,2,0,0.000166095,1.88998e-07,6,125
105100,0,0.501589,0,0,0,0,0,0.503229,0,0,0,0,4.27146e-10,0.501869,2,0,0.000166095,3.98954e-07,6,125
105100,0,0.500622,0,0,0,0,4.82056e-09,0.500953,1,0,8.51963e-05,1.99155e-07,5.44595e-10,0.498152,2,0,0.000166095,4.61932e-07,6,125
105100,0,0.502418,0,0,0,0,1.59312e-10,0.503685,1,0,8.51963e-05,2.84531e-08,1.07425e-07,0.499034,2,0,0.000166095,4.26091e-05,6,125
105100,0,0.498964,0,0,0,0,0,0.499673,0,0,0,0,2.89199e-10,0.498257,1,0,8.30476e-05,8.40018e-08,6,125
105100,0,0.504284,0,0,0,0,1.43907e-09,0.498791,5,0,0.000425982,5.70741e-05,0,0.503486,0,0,0,0,6,125
105100,0,0.501658,0,0,0,0,0,0.49586,0,0,0,0,0,0.50273,0,0,0,0,6,125
105100,0,0.500415,0,0,0,0,1.43257e-10,0.498165,1,0,8.51963e-05,8.5357e-08,0,0.499979,1,0,8.30476e-05,4.20018e-08,6,125
105100,1.83341e-07,0.510087,1,0,9.2162e-05,1.57643e-05,5.83221e-07,0.500413,2,0,0.000170393,3.83407e-06,6.24675e-13,0.499055,1,0,8.30476e-05,2.10011e-08,6,125
105100,6.38229e-06,0.501244,2,0,0.000184324,0.000475614,2.98311e-06,0.5034,1,0,8.51963e-05,0.000206297,7.01343e-06,0.49916,1,0,8.30476e-05,0.000490283,6,125
105100,2.46683e-06,0.495371,2,0,0.000184324,6.39481e-05,2.43616e-07,0.501778,1,0,8.51963e-05,1.5695e-05,1.25328e-05,0.50273,3,0,0.000249143,0.000298085,6,125
105100,3.87022e-05,0.500898,2,0,0.000184324,0.00050023,9.527e-06,0.510314,1,0,8.51963e-05,0.000121875,1.45472e-10,0.50714,1,1,8.30476e-05,6.3002e-08,6,125
105100,0,0.496407,0,0,0,0,0,0.504026,0,0,0,0,0,0.500042,0,0,0,0,6,125
105100,1.01336e-06,0.494887,1,0,9.2162e-05,0.000366429,1.4021e-06,0.497311,2,0,0.000170393,0.000496492,2.43328e-07,0.500252,1,0,8.30476e-05,8.81746e-05,6,125
105100,2.88392e-08,0.498895,2,0,0.000184324,8.2891e-05,1.10715e-08,0.497596,1,0,8.51963e-05,2.94575e-05,1.62067e-10,0.496031,1,0,8.30476e-05,6.29842e-07,6,125
105100,0,0.492746,0,0,0,0,1.1965e-07,0.497653,1,0,8.51963e-05,5.39156e-06,0,0.495674,0,0,0,0,6,25
105100,4.44216e-05,0.501105,1,0,9.2162e-05,0.000471279,3.61082e-05,0.504766,2,0,0.000170393,0.000384101,3.21747e-05,0.50084,1,0,8.30476e-05,0.000343235,6,25
105100,1.67614e-08,0.500622,2,1,0.000184324,0.000497693,1.27552e-08,0.504112,1,1,8.51963e-05,0.000456494,1.58872e-09,0.504095,1,1,8.30476e-05,5.92267e-05,6,25
105100,0,0.496476,0,0,0,0,0,0.499445,1,0,8.51963e-05,1.42258e-07,0,0.503864,0,0,0,0,6,25
105100,0,0.501244,0,0,0,0,0,0.501152,0,0,0,0,0,0.501827,0,0,0,0,6,25
105100,0,0.499931,0,2,0,0,0,0.496884,0,2,0,0,0,0.494687,1,2,8.30476e-05,2.10011e-08,6,25
105100,0,0.496753,0,0,0,0,0,0.4966,0,0,0,0,0,0.499874,0,0,0,0,6,25
105100,0,0.49924,0,0,0,0,0,0.500555,0,0,0,0,0,0.499685,1,0,8.30476e-05,2.10011e-08,6,25
105100,0,0.494196,0,0,0,0,0,0.501266,0,0,0,0,6.60285e-08,0.497459,2,0,0.000166095,8.54167e-06,6,25
105100,2.26433e-11,0.495371,1,0,9.2162e-05,6.9087e-08,0,0.498961,0,0,0,0,0,0.497753,0,0,0,0,6,25
105100,0,0.505113,0,0,0,0,0,0.5034,1,0,8.51963e-05,2.84531e-08,9.09418e-09,0.503213,1,0,8.30476e-05,4.5051e-06,6,25
105100,0,0.492193,0,0,0,0,1.64925e-08,0.498079,2,0,0.000170393,1.22285e-06,0,0.494687,0,0,0,0,6,25
105100,0,0.505044,0,0,0,0,1.5393e-09,0.499701,1,0,8.51963e-05,7.96382e-07,2.45513e-08,0.50189,1,0,8.30476e-05,2.30988e-07,6,25
105100,0,0.498964,0,0,0,0,4.25928e-07,0.499218,1,0,8.51963e-05,1.05569e-05,1.74502e-08,0.495065,1,0,8.30476e-05,1.11934e-05,6,25
105100,1.20258e-09,0.503593,1,0,9.2162e-05,3.45387e-07,0,0.501608,0,0,0,0,0,0.500966,1,0,8.30476e-05,2.10011e-08,6,25
105100,0.000113163,0.518654,1,0,9.2162e-05,0.000297641,0,0.517115,0,1,0,0,0,0.520014,0,1,0,0,6,25
105100,9.91569e-10,0.495026,1,0,9.2162e-05,1.38169e-07,0,0.504254,0,0,0,0,5.15572e-10,0.497144,1,0,8.30476e-05,2.10011e-08,6,25
105100,4.09008e-08,0.504007,2,0,0.000184324,1.07228e-05,4.23037e-10,0.495405,1,0,8.51963e-05,2.56049e-07,0,0.50042,1,0,8.30476e-05,2.10011e-08,6,25
105100,0,0.498964,0,0,0,0,0,0.500868,0,0,0,0,0,0.502856,0,0,0,0,6,25
105100,0,0.498964,0,0,0,0,1.29645e-07,0.499673,1,0,8.51963e-05,1.36206e-05,1.26867e-09,0.498782,1,0,8.30476e-05,3.98946e-07,6,25
105100,0,0.509949,0,0,0,0,1.00555e-08,0.499161,1,0,8.51963e-05,2.84495e-07,1.89538e-07,0.504179,1,0,8.30476e-05,2.8521e-06,6,25
105100,0,0.497029,0,0,0,0,0,0.503884,0,0,0,0,0,0.498467,0,0,0,0,6,25
105100,0,0.501935,0,0,0,0,0,0.501352,1,0,8.51963e-05,2.84531e-08,1.58205e-09,0.500483,3,0,0.000249143,1.47005e-07,6,25
105100,0,0.506425,0,0,0,0,0,0.503827,0,0,0,0,8.89943e-10,0.496409,1,0,8.30476e-05,6.3002e-08,6,25
105100,0,0.505942,0,0,0,0,0,0.497453,1,0,8.51963e-05,2.84531e-08,0,0.496892,0,0,0,0,6,25
105100,0,0.506771,0,0,0,0,0,0.497795,0,0,0,0,0,0.501491,0,0,0,0,6,25
105100,5.92234e-07,0.500276,1,0,9.2162e-05,2.30796e-05,0,0.499075,0,0,0,0,5.62343e-09,0.503654,3,0,0.000249143,1.4695e-06,6,25
105100,1.51854e-07,0.498618,1,0,9.2162e-05,3.38146e-05,0,0.501949,0,0,0,0,0,0.503129,0,0,0,0,6,25
105100,0,0.504836,0,0,0,0,0,0.500839,0,0,0,0,4.13483e-09,0.503843,2,0,0.000166095,2.93997e-07,6,25
105100,2.57855e-10,0.497996,1,0,9.2162e-05,1.79471e-06,0,0.496486,0,0,0,0,1.01064e-07,0.49958,2,0,0.000166095,1.95148e-06,6,25
105100,9.29139e-06,0.496615,2,0,0.000184324,6.76286e-05,1.11404e-07,0.498136,1,0,8.51963e-05,5.69055e-08,0,0.497585,0,0,0,0,6,5
105100,0,0.507116,0,0,0,0,0,0.504368,0,0,0,0,1.21545e-09,0.499727,1,0,8.30476e-05,2.10011e-08,6,5
105100,0,0.498549,0,0,0,0,0,0.498335,0,0,0,0,2.26015e-09,0.493364,1,0,8.30476e-05,1.99314e-06,6,5
105100,8.73072e-07,0.49696,1,0,9.2162e-05,8.28729e-07,0,0.50414,1,0,8.51963e-05,8.5357e-08,1.53107e-08,0.50042,2,0,0.000166095,2.51993e-07,6,5
105100,0,0.502073,0,0,0,0,2.4377e-08,0.49697,2,0,0.000170393,1.27997e-06,7.88663e-09,0.498089,1,0,8.30476e-05,4.20018e-08,6,5
105100,0,0.502487,0,0,0,0,1.94911e-06,0.497823,1,0,8.51963e-05,1.51348e-05,1.33129e-09,0.500336,1,0,8.30476e-05,8.40018e-08,6,5
105100,1.68101e-05,0.493022,1,0,9.2162e-05,0.000256246,0,0.504026,0,0,0,0,2.76436e-09,0.499265,2,0,0.000166095,8.40036e-08,6,5
105100,0,0.499516,0,0,0,0,0,0.500726,0,0,0,0,1.02554e-06,0.499307,3,0,0.000249143,5.90957e-06,6,5
105100,1.32316e-08,0.497927,1,0,9.2162e-05,6.9087e-08,0,0.501266,0,0,0,0,0,0.498026,0,0,0,0,6,5
105100,0,0.50304,0,0,0,0,7.11998e-10,0.502177,1,0,8.51963e-05,8.27392e-06,0,0.497018,0,0,0,0,6,5
105100,0,0.507945,0,0,0,0,0,0.500896,0,0,0,0,0,0.500777,0,0,0,0,6,5
105100,1.56201e-07,0.503731,1,0,9.2162e-05,3.45387e-07,1.97791e-07,0.497254,3,0,0.000255589,1.08079e-06,0,0.496724,0,0,0,0,6,5
105100,0,0.499516,0,0,0,0,0,0.497539,0,0,0,0,0,0.501911,0,0,0,0,6,5
105100,1.03453e-07,0.503524,1,0,9.2162e-05,1.14714e-05,0,0.499417,0,0,0,0,1.13682e-08,0.495884,3,0,0.000249143,1.26005e-07,6,5
105100,3.36559e-07,0.501313,2,0,0.000184324,3.17992e-05,6.4154e-08,0.501579,4,0,0.000340785,3.07056e-06,0,0.500525,0,0,0,0,6,5
105100,0,0.4962,0,0,0,0,1.69614e-06,0.500299,1,0,8.51963e-05,1.64894e-06,0,0.498089,0,0,0,0,6,5
105100,3.58119e-06,0.501935,1,0,9.2162e-05,0.000481806,3.61009e-06,0.500242,3,0,0.000255589,0.000456991,3.04834e-06,0.498551,1,0,8.30476e-05,0.000414424,6,5
105100,0,0.502349,0,1,0,0,0,0.50064,0,1,0,0,9.40005e-10,0.496598,1,1,8.30476e-05,1.88994e-07,6,5
105100,0,0.505458,0,0,0,0,0,0.500726,0,0,0,0,5.22417e-09,0.498278,1,0,8.30476e-05,6.3002e-08,6,5
105100,1.71707e-06,0.49468,2,0,0.000184324,2.01833e-05,3.06088e-07,0.499303,1,0,8.51963e-05,1.25117e-06,6.40398e-10,0.499538,1,0,8.30476e-05,1.32221e-06,6,5
105100,0,0.501865,0,0,0,0,4.57431e-08,0.500242,1,0,8.51963e-05,6.54217e-07,3.23563e-08,0.496997,1,0,8.30476e-05,5.45886e-07,6,5
105100,0,0.497444,0,0,0,0,8.3083e-09,0.502319,1,0,8.51963e-05,9.66953e-07,1.29088e-08,0.499118,2,0,0.000166095,8.40032e-08,6,5
105100,0,0.503869,0,0,0,0,0,0.502433,0,0,0,0,6.22128e-09,0.498929,2,0,0.000166095,1.26002e-07,6,5
105100,2.72842e-07,0.497582,1,0,9.2162e-05,5.24377e-05,0,0.496145,1,0,8.51963e-05,2.84531e-08,5.91436e-09,0.49832,1,0,8.30476e-05,4.20018e-08,6,5
105100,0,0.502764,0,0,0,0,4.14885e-08,0.502205,1,0,8.51963e-05,4.31559e-06,5.19394e-08,0.50168,2,0,0.000166095,3.0835e-06,6,5
105100,0,0.49164,0,0,0,0,0,0.500726,0,0,0,0,3.75681e-10,0.494099,1,0,8.30476e-05,2.09991e-07,6,5
105100,0,0.496684,0,0,0,0,0,0.497055,0,0,0,0,1.97241e-06,0.498488,1,0,8.30476e-05,3.29178e-06,6,5
105100,1.72494e-06,0.500345,1,0,9.2162e-05,6.13005e-06,0,0.500583,0,0,0,0,0,0.499664,0,0,0,0,6,5
105100,1.17201e-06,0.525909,3,1,0.000276486,1.06758e-05,4.42372e-10,0.53265,1,1,8.51963e-05,2.84531e-08,0,0.52768,0,1,0,0,6,5
105100,8.15067e-06,0.489153,1,0,9.2162e-05,0.00019276,0,0.501778,0,0,0,0,8.44791e-08,0.496199,2,0,0.000166095,2.34943e-06,6,5
105100,3.47177e-07,0.505458,2,0,0.000184324,2.12633e-05,2.01194e-07,0.500213,1,0,8.51963e-05,2.84531e-08,4.27721e-07,0.498278,2,0,0.000166095,1.1355e-05,6,1
105100,0,0.499516,0,1,0,0,4.66946e-08,0.505363,1,1,8.51963e-05,8.24812e-07,6.61288e-09,0.508359,1,1,8.30476e-05,4.19939e-07,6,1
105100,0,0.510363,0,1,0,0,3.39839e-09,0.507213,1,1,8.51963e-05,5.69055e-08,0,0.511215,0,1,0,0,6,1
105100,0,0.502349,0,0,0,0,3.21979e-05,0.493555,2,0,0.000170393,6.01413e-06,1.09072e-08,0.49937,1,0,8.30476e-05,3.56959e-07,6,1
105100,6.69513e-05,0.500691,4,0,0.000368648,9.4892e-05,0,0.498961,1,0,8.51963e-05,2.84531e-08,1.73699e-09,0.49937,1,0,8.30476e-05,4.20018e-08,6,1
105100,0,0.504145,0,0,0,0,0,0.503002,0,0,0,0,8.65762e-07,0.501764,1,0,8.30476e-05,1.42707e-06,6,1
105100,0,0.500829,0,1,0,0,0,0.500782,0,1,0,0,3.08216e-08,0.502289,1,1,8.30476e-05,8.40018e-08,6,1
105100,0.000534584,0.515338,2,0,0.000184324,0.000503152,0.000172503,0.503144,1,0,8.51963e-05,0.000156479,0.000438941,0.507686,5,0,0.000415238,0.000411399,6,1
105100,6.79524e-09,0.503247,1,0,9.2162e-05,4.1445e-07,0,0.503827,0,0,0,0,0,0.501533,0,0,0,0,6,1
105100,0.000183395,0.511883,1,0,9.2162e-05,0.00047899,0.000117204,0.505136,2,0,0.000170393,0.000304804,0,0.500987,0,0,0,0,6,1
105100,0,0.499585,0,0,0,0,2.13612e-06,0.502205,1,0,8.51963e-05,3.12499e-06,0,0.502415,0,0,0,0,6,1
105100,1.70597e-05,0.495371,1,0,9.2162e-05,2.71195e-05,5.28604e-06,0.499246,2,0,0.000170393,5.12046e-07,0,0.498026,0,0,0,0,6,1
105100,0,0.498895,0,0,0,0,0,0.50138,0,0,0,0,0,0.496619,0,0,0,0,6,1
105100,0,0.501935,1,0,9.2162e-05,6.9087e-08,0,0.504937,0,0,0,0,8.70383e-08,0.501743,1,0,8.30476e-05,1.19636e-06,6,1
105100,8.70746e-05,0.508153,2,0,0.000184324,0.00040058,8.39201e-05,0.504538,1,0,8.51963e-05,0.000381119,0.000104931,0.50817,2,0,0.000166095,0.000486044,6,1
105100,4.12045e-08,0.505458,1,0,9.2162e-05,2.07247e-07,0,0.500925,0,0,0,0,2.88355e-07,0.501701,2,0,0.000166095,2.72998e-07,6,1
105100,0,0.501727,0,0,0,0,0,0.497596,1,0,8.51963e-05,5.69055e-08,0,0.498404,0,0,0,0,6,1
105100,4.11553e-05,0.529087,2,1,0.000184324,0.000414396,5.0471e-05,0.529037,1,1,8.51963e-05,0.000494488,3.46577e-05,0.523311,2,1,0.000166095,0.000338218,6,1
105100,0,0.500898,0,0,0,0,1.45783e-05,0.500356,2,0,0.000170393,1.56115e-05,1.18908e-08,0.498761,1,0,8.30476e-05,5.66876e-07,6,1
105100,0,0.513956,0,1,0,0,1.95028e-08,0.520472,1,1,8.51963e-05,2.84531e-08,7.00423e-08,0.522261,1,1,8.30476e-05,3.56959e-07,6,1
105100,0.00109758,0.528879,1,0,9.2162e-05,0.000484856,0.000487326,0.512619,1,0,8.51963e-05,0.000209407,0.00110102,0.528814,1,0,8.30476e-05,0.000482821,6,1
105100,0,0.49848,0,0,0,0,8.34456e-07,0.501636,1,0,8.51963e-05,5.40471e-07,1.10584e-07,0.500588,1,0,8.30476e-05,4.19939e-07,6,1
105100,2.51572e-05,0.519207,1,0,9.2162e-05,7.06812e-05,0,0.52144,0,1,0,0,1.89413e-06,0.516948,1,1,8.30476e-05,3.35965e-07,6,1
105100,0,0.495647,0,0,0,0,0,0.500213,0,0,0,0,0,0.500882,0,0,0,0,6,1
105100,8.32653e-06,0.501935,1,0,9.2162e-05,8.80434e-06,6.14894e-08,0.498307,1,0,8.51963e-05,2.56049e-07,3.12457e-05,0.498257,1,0,8.30476e-05,1.9814e-05,6,1
105100,7.82232e-05,0.500207,2,0,0.000184324,0.000130927,9.40567e-05,0.505449,3,0,0.000255589,0.000286776,1.22408e-06,0.500798,4,0,0.000332191,1.51978e-05,6,1
105100,0.000566414,0.529363,1,0,9.2162e-05,0.000435266,0.000643732,0.524399,2,0,0.000170393,0.000498258,0.000207107,0.530431,2,0,0.000166095,0.000161667,6,1
105100,0,0.499102,0,0,0,0,2.53176e-05,0.501494,1,0,8.51963e-05,1.23007e-05,2.15962e-08,0.497585,2,0,0.000166095,3.77987e-07,6,1
105100,0,0.50456,0,0,0,0,4.0968e-06,0.502689,4,0,0.000340785,2.50248e-06,0,0.501995,0,0,0,0,6,1
105100,0,0.50076,0,0,0,0,0,0.501124,0,0,0,0,1.20498e-07,0.495905,1,0,8.30476e-05,8.40018e-08,6,1
105100,6.25414e-06,0.497651,1,0,9.2162e-05,7.59695e-07,0.000348251,0.493783,1,0,8.51963e-05,1.77092e-05,2.94177e-06,0.499664,2,0,0.000166095,7.34854e-07,6,2
105100,0,0.504353,0,0,0,0,2.19629e-07,0.499132,1,0,8.51963e-05,1.42258e-07,0,0.501806,0,0,0,0,6,2
105100,0,0.504422,0,0,0,0,0,0.49825,0,0,0,0,7.10774e-06,0.503045,1,0,8.30476e-05,1.46999e-07,6,2
105100,0,0.502971,0,0,0,0,0,0.496315,0,0,0,0,1.68372e-07,0.50126,1,0,8.30476e-05,2.45414e-06,6,2
105100,0.00611114,0.523007,1,0,9.2162e-05,0.00020874,6.42915e-07,0.501465,2,0,0.000170393,5.40486e-07,0.0066699,0.520707,1,0,8.30476e-05,0.000241488,6,2
105100,4.11464e-05,0.515752,1,0,9.2162e-05,0.000200509,8.4229e-05,0.509347,1,0,8.51963e-05,0.00039952,2.01873e-06,0.516486,3,0,0.000249143,9.59356e-06,6,2
105100,0.00740738,0.520105,2,0,0.000184324,0.000224054,0.00604075,0.520529,2,0,0.000170393,0.000185604,0.00758338,0.530746,3,0,0.000249143,0.000235019,6,2
105100,0,0.491157,0,0,0,0,1.34847e-05,0.499388,2,0,0.000170393,1.76261e-06,1.49867e-06,0.497207,1,0,8.30476e-05,5.03905e-07,6,2
105100,0,0.504836,0,0,0,0,0,0.502547,0,0,0,0,1.98095e-05,0.501932,1,0,8.30476e-05,1.25929e-06,6,2
105100,0,0.495578,0,0,0,0,0,0.4966,1,0,8.51963e-05,2.84531e-08,0,0.501512,0,0,0,0,6,2
105100,2.13946e-05,0.506425,2,0,0.000184324,9.08066e-06,1.6841e-05,0.504396,1,0,8.51963e-05,1.10907e-06,0,0.499244,0,0,0,0,6,2
105100,0,0.497236,0,0,0,0,4.48105e-07,0.498819,2,0,0.000170393,1.42201e-06,0,0.501029,0,0,0,0,6,2
105100,0,0.50228,0,0,0,0,1.21047e-07,0.497112,1,0,8.51963e-05,3.41384e-07,5.43472e-07,0.503843,2,0,0.000166095,2.51998e-07,6,2
105100,0.00534105,0.526323,2,0,0.000184324,0.000806914,0.00383258,0.518452,2,0,0.000170393,0.000504876,0.00263702,0.511593,1,1,8.30476e-05,0.000175901,6,2
105100,0,0.502487,0,0,0,0,0,0.501921,0,0,0,0,0,0.495317,0,0,0,0,6,2
105100,0.000695601,0.519898,1,0,9.2162e-05,0.000439591,0.000432358,0.534358,1,0,8.51963e-05,0.000278877,0,0.542591,0,1,0,0,6,2
105100,0,0.508083,0,0,0,0,0,0.498677,0,0,0,0,0,0.50252,0,0,0,0,6,2
105100,0.000752067,0.514992,1,0,9.2162e-05,0.000495612,0.000496287,0.532565,4,0,0.000340785,0.000336715,0.00061969,0.52684,1,0,8.30476e-05,0.000408611,6,2
105100,0,0.496476,0,0,0,0,0,0.500299,0,0,0,0,1.47554e-05,0.500924,2,0,0.000166095,3.27137e-06,6,2
105100,0.00280119,0.524803,1,0,9.2162e-05,0.000371732,0.00305898,0.522606,2,0,0.000170393,0.0004041,0.0019816,0.513819,1,0,8.30476e-05,0.000262255,6,2
105100,0.00514234,0.524458,2,0,0.000184324,0.000311484,0.000276356,0.505648,2,0,0.000170393,5.60252e-05,0,0.497879,0,0,0,0,6,2
105100,0,0.508291,0,0,0,0,0,0.500669,1,0,8.51963e-05,8.5357e-08,0,0.50063,0,0,0,0,6,2
105100,0,0.502487,0,0,0,0,0,0.499673,0,0,0,0,4.33776e-06,0.50126,2,0,0.000166095,3.7796e-07,6,2
105100,0.000298421,0.504698,1,0,9.2162e-05,0.000233349,6.22975e-08,0.499531,2,0,0.000170393,1.13811e-07,1.69707e-07,0.503864,3,0,0.000249143,2.31002e-07,6,2
105100,0.00567966,0.529985,1,0,9.2162e-05,0.000316601,0.00498886,0.52272,2,0,0.000170393,0.000279832,0.00318359,0.51573,2,0,0.000166095,0.000189978,6,2
105100,0.00117358,0.528327,1,0,9.2162e-05,0.000494892,0.000976038,0.516204,5,0,0.000425982,0.000413682,0.00102537,0.534274,1,0,8.30476e-05,0.000441838,6,2
105100,0,0.495786,0,0,0,0,0,0.499075,0,0,0,0,4.4421e-08,0.501911,2,0,0.000166095,1.55292e-06,6,2
105100,0.00274265,0.52204,1,0,9.2162e-05,0.000396509,0.00210885,0.5104,1,0,8.51963e-05,0.000299742,0.00277811,0.525538,1,0,8.30476e-05,0.00040763,6,2
105100,0.000180654,0.511538,1,0,9.2162e-05,0.000426881,0.000202867,0.5069,2,0,0.000170393,0.000478077,0.000200124,0.51069,1,0,8.30476e-05,0.000475691,6,2
105100,0.00021312,0.501036,1,0,9.2162e-05,7.45775e-05,8.72898e-06,0.498535,1,0,8.51963e-05,1.47849e-06,1.0574e-05,0.499223,3,0,0.000249143,3.58634e-06,6,2
105100,0.00189114,0.516789,1,0,9.2162e-05,0.000404882,0.00214962,0.527728,1,0,8.51963e-05,0.000457744,0.00167242,0.519237,1,0,8.30476e-05,0.000361397,6,4
105100,0.00767101,0.520727,2,0,0.000184324,0.000290323,0.00609533,0.520814,1,0,8.51963e-05,0.000199409,4.91393e-09,0.497963,1,0,8.30476e-05,2.10011e-08,6,4
105100,0.00600735,0.527498,1,0,9.2162e-05,0.000224652,5.96403e-06,0.501266,3,0,0.000255589,1.70714e-07,1.59092e-07,0.499307,2,0,0.000166095,1.47001e-07,6,4
